prediction,sample,delay
left_hand,31359,0.18936869996832684
left_hand,31423,0.09488970000529662
left_hand,31423,0.2642918000346981
left_hand,31487,0.12904799997340888
left_hand,31487,0.2808553999639116
left_hand,31551,0.17651279998244718
left_hand,31615,0.06720530003076419
left_hand,31615,0.2395630000391975
left_hand,31679,0.11330999998608604
left_hand,31679,0.269018099992536
left_hand,31743,0.15966850001132116
left_hand,31807,0.05147800000850111
left_hand,31807,0.21306590002495795
left_hand,31871,0.09911350003676489
left_hand,31871,0.25691550003830343
left_hand,31935,0.13045470003271475
left_hand,31935,0.3004585999879055
left_hand,31999,0.1771491999970749
left_hand,32063,0.08216900000115857
left_hand,32063,0.25511770002776757
left_hand,32127,0.12849010003264993
left_hand,32127,0.2882384000113234
left_hand,32191,0.16142270003911108
left_hand,32255,0.08665630000177771
left_hand,32255,0.20992489997297525
left_hand,32319,0.11460560001432896
left_hand,32319,0.25403549999464303
left_hand,32383,0.1778434999869205
left_hand,32383,0.30753679998451844
left_hand,32447,0.18900489999214187
left_hand,32511,0.08311000000685453
left_hand,32511,0.25587729999097064
left_hand,32575,0.13150479999603704
left_hand,32575,0.28495649999240413
left_hand,32639,0.1773603999754414
left_hand,32703,0.06270429998403415
left_hand,32703,0.22384160000365227
left_hand,32767,0.16742100002011284
left_hand,32767,0.2856832999968901
left_hand,32831,0.195368199958466
left_hand,32895,0.048062500020023435
left_hand,32895,0.28953499998897314
left_hand,32959,0.11472769995452836
left_hand,32959,0.26228439999977127
left_hand,33023,0.12234719999833032
left_hand,33023,0.2844162000110373
left_hand,33087,0.18471959995804355
left_hand,33151,0.06145949999336153
left_hand,33151,0.2251484000007622
left_hand,33215,0.27447030000621453
left_hand,33279,0.06538410001667216
left_hand,33279,0.1831673000124283
left_hand,33343,0.05146899999817833
left_hand,33343,0.21667599998181686
left_hand,33407,0.13354180002352223
left_hand,33407,0.26333560002967715
left_hand,33471,0.14928899996448308
left_hand,33471,0.29213209997396916
left_hand,33535,0.1872150999843143
left_hand,33599,0.10834330000216141
left_hand,33599,0.2335750999627635
left_hand,33663,0.12798889999976382
left_hand,33663,0.2708320000092499
left_hand,33727,0.17732110002543777
left_hand,33791,0.05637220002245158
left_hand,33791,0.19611620000796393
left_hand,33855,0.1014941000030376
left_hand,33855,0.262227300030645
left_hand,33919,0.15329800004838035
left_hand,33983,0.03991629998199642
left_hand,33983,0.20249360002344474
left_hand,34047,0.07575199997518212
left_hand,34047,0.2375350000220351
left_hand,34111,0.14533339999616146
left_hand,34111,0.28438879997702315
left_hand,34175,0.2113476999802515
left_hand,34239,0.06568649999098852
left_hand,34239,0.22032670001499355
left_hand,34303,0.12507209996692836
left_hand,34303,0.26608909998321906
left_hand,34367,0.16049320000456646
left_hand,34431,0.048035800049547106
left_hand,34431,0.203111800015904
left_hand,34495,0.12264000001596287
left_hand,34495,0.2512259000213817
