time,P8,O2,P4,C4,F8,F4,Oz,Cz,Fz,Pz,F3,O1,P7,C3,P3,F7,Accel_x,Accel_y,Accel_z,Digital,Battery
444246.42947196943,177438.390625,179083.578125,176331.8125,204073.21875,180771.359375,199554.90625,175556.65625,171606.625,177853.015625,179617.28125,195462.265625,187383.078125,188996.53125,207259.546875,209582.6875,190990.34375,9.867450714111328,0.11473781615495682,-0.03824593871831894,1.0,51.0
444246.43346953666,177438.59375,179083.984375,176323.328125,204068.328125,180759.828125,199547.5,175560.265625,171597.3125,177841.21875,179610.546875,195455.390625,187381.703125,188991.625,207253.390625,209577.359375,190984.6875,9.867450714111328,0.11473781615495682,-0.03824593871831894,1.0,51.0
444246.437467104,177434.15625,179105.109375,176307.671875,204090.890625,180741.59375,199571.875,175561.34375,171580.03125,177822.34375,179615.609375,195481.84375,187394.140625,189014.765625,207278.203125,209603.734375,191007.78125,9.867450714111328,0.11473781615495682,-0.03824593871831894,1.0,51.0
444246.4414646714,177431.546875,179117.84375,176306.359375,204109.09375,180741.265625,199594.34375,175558.5,171578.703125,177822.109375,179626.0625,195505.046875,187402.71875,189033.984375,207299.484375,209626.140625,191026.859375,9.982189178466797,0.22947563230991364,0.0,1.0,51.0
444246.4454622389,177434.1875,179104.46875,176321.78125,204096.921875,180759.671875,199583.3125,175556.078125,171596.703125,177841.953125,179626.5625,195492.4375,187395.34375,189022.515625,207287.78125,209614.4375,191014.390625,9.982189178466797,0.22947563230991364,0.0,1.0,51.0
444246.44945980655,177438.515625,179083.6875,176332.046875,204070.875,180771.09375,199554.109375,175557.65625,171608.03125,177853.390625,179615.9375,195461.21875,187381.796875,188996.65625,207259.453125,209586.171875,190986.71875,9.982189178466797,0.22947563230991364,0.0,1.0,51.0
444246.45345737424,177437.890625,179082.171875,176322.078125,204064.609375,180758.765625,199544.921875,175558.828125,171596.46875,177839.84375,179607.71875,195452.375,187378.65625,188989.921875,207251.90625,209578.859375,190979.109375,9.982189178466797,0.22947563230991364,0.0,1.0,51.0
444246.45745494205,177433.453125,179102.359375,176305.890625,204086.765625,180739.453125,199569.125,175559.03125,171579.234375,177821.0,179613.015625,195478.359375,187390.65625,189012.6875,207276.546875,209604.109375,191001.953125,9.982189178466797,0.22947563230991364,0.0,1.0,51.0
444246.46145251,177430.640625,179115.46875,176305.25,204105.90625,180740.625,199592.359375,175556.8125,171578.53125,177821.109375,179622.8125,195502.125,187400.203125,189032.46875,207298.8125,209626.40625,191022.203125,9.94394302368164,0.22947563230991364,-0.03824593871831894,1.0,51.0
444246.46545007796,177432.71875,179102.15625,176321.28125,204094.28125,180760.234375,199581.5,175554.46875,171596.125,177840.546875,179625.0625,195489.71875,187393.140625,189021.203125,207287.1875,209614.5625,191011.140625,9.94394302368164,0.22947563230991364,-0.03824593871831894,1.0,51.0
444246.469447646,177436.90625,179081.8125,176332.40625,204068.703125,180772.703125,199552.703125,175556.109375,171607.59375,177853.0625,179615.5625,195459.40625,187380.1875,188995.390625,207258.921875,209586.609375,190985.078125,9.94394302368164,0.22947563230991364,-0.03824593871831894,1.0,51.0
444246.4734452142,177436.9375,179080.296875,176321.84375,204061.71875,180758.53125,199543.109375,175558.265625,171596.703125,177839.640625,179606.109375,195450.328125,187377.078125,188988.609375,207250.09375,209578.96875,190978.28125,9.94394302368164,0.22947563230991364,-0.03824593871831894,1.0,51.0
444246.4774427825,177432.515625,179100.421875,176305.3125,204082.984375,180739.171875,199566.546875,175558.828125,171579.0,177819.296875,179610.734375,195475.40625,187388.546875,189010.75,207273.40625,209603.875,191001.375,9.94394302368164,0.22947563230991364,-0.03824593871831894,1.0,51.0
444246.4814403508,177429.765625,179113.53125,176304.046875,204101.421875,180739.921875,199589.28125,175555.578125,171576.984375,177819.09375,179621.609375,195498.46875,187397.5,189029.984375,207294.890625,209626.640625,191021.265625,9.905696868896484,0.22947563230991364,-0.07649187743663788,1.0,51.0
444246.48543791927,177432.28125,179100.109375,176319.46875,204089.421875,180758.953125,199578.078125,175552.953125,171594.25,177838.34375,179622.0,195485.390625,187389.6875,189017.921875,207283.1875,209615.171875,191009.0625,9.905696868896484,0.22947563230991364,-0.07649187743663788,1.0,51.0
444246.48943548783,177436.4375,179078.65625,176329.5625,204062.9375,180768.65625,199548.234375,175553.828125,171605.1875,177849.4375,179611.203125,195453.609375,187375.40625,188990.921875,207253.921875,209585.875,190981.625,9.905696868896484,0.22947563230991364,-0.07649187743663788,1.0,51.0
444246.4934330536,177436.171875,179077.484375,176319.265625,204056.265625,180755.375,199538.578125,175556.375,171593.921875,177836.09375,179602.1875,195444.359375,187372.109375,188983.953125,207245.546875,209578.21875,190974.71875,9.905696868896484,0.22947563230991364,-0.07649187743663788,1.0,51.0
444246.49743061943,177431.578125,179097.828125,176302.9375,204078.046875,180736.59375,199562.125,175556.546875,171575.6875,177816.140625,179607.078125,195469.40625,187383.609375,189005.984375,207268.96875,209603.4375,190997.828125,9.905696868896484,0.22947563230991364,-0.07649187743663788,1.0,51.0
444246.5014281854,177428.328125,179110.90625,176301.734375,204096.765625,180736.90625,199584.71875,175554.03125,171574.0,177815.234375,179616.40625,195492.671875,187392.46875,189025.296875,207290.671875,209626.140625,191017.8125,9.867450714111328,0.15298375487327576,0.0,1.0,51.0
444246.50542575144,177430.78125,179098.609375,176318.0625,204085.796875,180756.21875,199574.75,175551.984375,171591.875,177835.3125,179617.84375,195481.03125,187385.359375,189014.625,207280.203125,209615.84375,191006.671875,9.867450714111328,0.15298375487327576,0.0,1.0,51.0
444246.5094233176,177435.203125,179077.390625,176328.28125,204059.484375,180767.90625,199545.5625,175552.625,171603.84375,177847.515625,179608.96875,195449.890625,187371.375,188988.21875,207251.90625,209587.515625,190979.21875,9.867450714111328,0.15298375487327576,0.0,1.0,51.0
444246.51342088386,177434.9375,179076.875,176319.5625,204054.109375,180756.34375,199537.28125,175556.078125,171594.796875,177836.1875,179601.78125,195442.015625,187369.5,188982.609375,207244.9375,209581.203125,190973.421875,9.867450714111328,0.15298375487327576,0.0,1.0,51.0
444246.51741845015,177430.8125,179098.0625,176304.015625,204077.1875,180738.703125,199561.84375,175558.0625,171578.328125,177818.046875,179607.390625,195468.671875,187382.375,189006.15625,207269.984375,209607.328125,190997.625,9.867450714111328,0.15298375487327576,0.0,1.0,51.0
444246.52141601656,177428.09375,179110.640625,176302.46875,204095.953125,180738.078125,199584.25,175555.375,171576.28125,177816.984375,179617.25,195491.5,187391.0625,189025.53125,207291.703125,209629.890625,191017.84375,9.867450714111328,0.267721563577652,-0.07649187743663788,1.0,51.0
444246.5254135831,177430.0,179096.5625,176317.296875,204083.78125,180755.875,199572.71875,175551.546875,171592.75,177835.984375,179616.9375,195478.015625,187383.40625,189014.0625,207279.96875,209617.953125,191006.546875,9.867450714111328,0.267721563577652,-0.07649187743663788,1.0,51.0
444246.5294111497,177434.265625,179075.203125,176327.6875,204057.328125,180766.5,199543.046875,175552.625,171605.1875,177848.1875,179606.578125,195446.796875,187369.703125,188988.078125,207251.546875,209589.015625,190980.359375,9.867450714111328,0.267721563577652,-0.07649187743663788,1.0,51.0
444246.5334087164,177433.890625,179073.21875,176317.453125,204050.09375,180752.6875,199533.078125,175555.546875,171594.484375,177835.359375,179598.265625,195437.3125,187366.21875,188980.96875,207243.15625,209581.109375,190973.25,9.867450714111328,0.267721563577652,-0.07649187743663788,1.0,51.0
444246.5374062832,177429.40625,179093.75,176301.390625,204071.890625,180734.921875,199556.8125,175555.75,171576.015625,177815.703125,179604.140625,195462.734375,187378.21875,189003.46875,207267.171875,209606.125,190995.953125,9.867450714111328,0.267721563577652,-0.07649187743663788,1.0,51.0
444246.5414038501,177426.75,179107.71875,176300.890625,204091.4375,180736.265625,199580.15625,175553.234375,171575.171875,177816.0,179615.734375,195486.796875,187388.046875,189024.015625,207290.03125,209629.359375,191016.828125,9.867450714111328,0.1912296712398529,0.0,1.0,51.0
444246.54540141707,177428.9375,179094.78125,176316.890625,204079.890625,180754.84375,199569.15625,175550.171875,171592.109375,177835.59375,179615.703125,195474.328125,187381.0625,189012.953125,207278.96875,209618.125,191005.875,9.867450714111328,0.1912296712398529,0.0,1.0,51.0
444246.5493989841,177432.515625,179073.890625,176327.484375,204053.515625,180765.671875,199539.59375,175551.1875,171604.21875,177847.65625,179605.203125,195443.15625,187367.484375,188986.9375,207250.296875,209589.484375,190978.78125,9.867450714111328,0.1912296712398529,0.0,1.0,51.0
444246.5533965513,177432.6875,179072.71875,176317.71875,204047.0,180753.859375,199530.125,175554.203125,171594.390625,177835.453125,179597.0625,195434.296875,187364.96875,188980.5,207242.1875,209582.28125,190971.234375,9.867450714111328,0.1912296712398529,0.0,1.0,51.0
444246.5573941186,177428.125,179093.078125,176301.296875,204068.765625,180735.09375,199553.671875,175555.40625,171576.6875,177816.40625,179601.65625,195459.546875,187376.640625,189003.203125,207265.484375,209607.03125,190993.328125,9.867450714111328,0.1912296712398529,0.0,1.0,51.0
444246.5613916859,177425.28125,179106.984375,176300.5625,204088.25,180735.5625,199576.84375,175553.234375,171575.515625,177816.8125,179612.75,195483.1875,187385.890625,189023.625,207287.109375,209629.859375,191013.71875,9.867450714111328,0.11473781615495682,-0.03824593871831894,1.0,51.0
444246.5653892534,177427.75,179095.078125,176316.984375,204077.84375,180755.546875,199567.34375,175551.421875,171594.28125,177837.265625,179614.9375,195471.8125,187380.03125,189013.53125,207275.8125,209619.53125,191003.390625,9.867450714111328,0.11473781615495682,-0.03824593871831894,1.0,51.0
444246.56938682095,177431.6875,179074.328125,176327.953125,204051.59375,180766.0625,199538.21875,175552.421875,171606.015625,177849.171875,179604.765625,195440.59375,187366.3125,188987.578125,207246.6875,209590.625,190976.671875,9.867450714111328,0.11473781615495682,-0.03824593871831894,1.0,51.0
444246.5733843886,177431.75,179073.765625,176319.0,204045.53125,180753.53125,199529.359375,175555.875,171596.640625,177837.0625,179596.625,195432.015625,187363.671875,188981.609375,207239.234375,209583.546875,190969.96875,9.867450714111328,0.11473781615495682,-0.03824593871831894,1.0,51.0
444246.5773819563,177427.09375,179093.046875,176300.96875,204066.078125,180734.015625,199551.71875,175555.3125,171577.53125,177816.140625,179599.9375,195456.125,187373.859375,189003.0,207262.109375,209607.265625,190990.890625,9.867450714111328,0.11473781615495682,-0.03824593871831894,1.0,51.0
444246.5813795241,177423.796875,179105.484375,176298.8125,204083.890625,180733.40625,199573.890625,175551.484375,171574.34375,177814.734375,179609.5,195478.75,187382.03125,189022.109375,207283.765625,209629.21875,191009.453125,9.94394302368164,0.1912296712398529,0.0,1.0,51.0
444246.585377092,177426.140625,179093.234375,176315.015625,204072.65625,180752.65625,199563.765625,175549.265625,171592.609375,177834.78125,179610.03125,195466.953125,187375.328125,189011.484375,207273.90625,209618.59375,190998.1875,9.94394302368164,0.1912296712398529,0.0,1.0,51.0
444246.58937466005,177430.078125,179072.59375,176325.84375,204046.609375,180763.828125,199534.484375,175550.453125,171604.75,177847.09375,179601.015625,195436.078125,187361.625,188985.5625,207245.9375,209590.296875,190971.140625,9.94394302368164,0.1912296712398529,0.0,1.0,51.0
444246.5933723084,177430.40625,179071.578125,176316.28125,204040.4375,180752.484375,199525.296875,175553.296875,171594.6875,177835.015625,179593.4375,195427.390625,187359.109375,188979.5,207238.296875,209583.625,190963.828125,9.94394302368164,0.1912296712398529,0.0,1.0,51.0
444246.5973699569,177426.453125,179091.859375,176299.515625,204062.328125,180733.984375,199548.9375,175554.03125,171577.1875,177815.8125,179597.5,195452.875,187370.90625,189001.890625,207261.96875,209609.0,190986.125,9.94394302368164,0.1912296712398529,0.0,1.0,51.0
444246.60136760544,177422.96875,179105.453125,176298.453125,204081.734375,180734.953125,199572.25,175551.890625,171575.578125,177815.53125,179608.359375,195476.8125,187380.5625,189022.109375,207283.890625,209632.34375,191006.640625,9.94394302368164,0.3059675097465515,-0.03824593871831894,1.0,51.0
444246.6053652541,177425.671875,179092.9375,176315.109375,204070.703125,180754.5,199562.1875,175549.546875,171593.65625,177835.625,179610.5,195464.734375,187373.953125,189011.546875,207272.765625,209621.8125,190995.546875,9.94394302368164,0.3059675097465515,-0.03824593871831894,1.0,51.0
444246.6093629028,177429.765625,179071.609375,176325.84375,204044.390625,180765.15625,199532.640625,175550.921875,171605.828125,177848.0,179601.015625,195433.390625,187360.375,188985.234375,207243.9375,209593.203125,190967.953125,9.94394302368164,0.3059675097465515,-0.03824593871831894,1.0,51.0
444246.61336055165,177429.5625,179069.578125,176315.640625,204037.078125,180751.890625,199522.453125,175552.71875,171594.515625,177835.25,179592.171875,195423.90625,187357.03125,188977.921875,207235.140625,209584.65625,190959.40625,9.94394302368164,0.3059675097465515,-0.03824593871831894,1.0,51.0
444246.61735820054,177425.484375,179089.890625,176299.015625,204059.140625,180733.40625,199545.890625,175553.96875,171575.921875,177815.46875,179597.0,195449.3125,187368.765625,189000.21875,207259.1875,209608.765625,190981.421875,9.94394302368164,0.3059675097465515,-0.03824593871831894,1.0,51.0
444246.62135584955,177422.359375,179103.46875,176297.609375,204078.484375,180733.578125,199569.125,175551.390625,171573.796875,177814.15625,179606.953125,195472.953125,187378.3125,189020.0,207281.25,209631.203125,191001.375,9.94394302368164,0.11473781615495682,-0.03824593871831894,1.0,51.0
444246.6253534987,177425.140625,179092.203125,176314.96875,204068.90625,180753.09375,199560.140625,175549.671875,171592.203125,177834.609375,179608.859375,195461.984375,187372.859375,189010.671875,207271.359375,209621.546875,190991.484375,9.94394302368164,0.11473781615495682,-0.03824593871831894,1.0,51.0
444246.62935114786,177429.671875,179072.921875,176327.109375,204044.125,180766.53125,199532.3125,175552.21875,171605.3125,177848.0625,179599.84375,195432.15625,187360.609375,188986.03125,207243.890625,209594.515625,190965.90625,9.94394302368164,0.11473781615495682,-0.03824593871831894,1.0,51.0
444246.6333487971,177429.84375,179071.515625,176317.453125,204037.078125,180754.5,199522.625,175554.265625,171594.484375,177835.125,179590.421875,195422.765625,187357.296875,188979.09375,207234.609375,209587.0,190958.328125,9.94394302368164,0.11473781615495682,-0.03824593871831894,1.0,51.0
444246.63734644646,177425.578125,179091.15625,176300.125,204058.203125,180735.53125,199545.421875,175553.671875,171575.21875,177813.96875,179594.6875,195447.34375,187367.75,189000.8125,207257.0,209611.609375,190979.984375,9.94394302368164,0.11473781615495682,-0.03824593871831894,1.0,51.0
444246.64134409593,177422.328125,179104.734375,176298.6875,204077.25,180735.25,199568.484375,175550.40625,171573.125,177812.890625,179605.234375,195471.21875,187377.078125,189020.59375,207278.90625,209634.71875,190999.46875,9.905696868896484,0.15298375487327576,0.03824593871831894,1.0,51.0
